Time	Channel 2	Time markers	sample_weight
Seconds	mW		
			
6050	1,7316		
6060	1,7350		
6070	1,7333		
6080	1,7350		
6090	1,7333		
6100	1,7232		
6110	1,7249		
6120	1,7198		
6130	1,7181		
6140	1,7147		
6150	1,7164		
6160	1,7130		
6170	1,7113		
6180	1,7079		
6190	1,7079		
6200	1,7063		
6210	1,7046		
6220	1,7029		
6230	1,7012		
6240	1,6978		
6250	1,6978		
6260	1,6978		
6270	1,6944		
6280	1,6978		
6290	1,6961		
6300	1,6944		
6310	1,6944		
6320	1,6944		
6330	1,6927		
6340	1,6893		
6350	1,6910		
6360	1,6893		
6370	1,6876		
6380	1,6843		
6390	1,6809		
6400	1,6843		
6410	1,6826		
6420	1,6792		
6430	1,6775		
6440	1,6786		
6450	1,6758		
6460	1,6707		
6470	1,6673		
6480	1,6656		
6490	1,6656		
6500	1,6639		
6510	1,6622		
6520	1,6603		
6530	1,6589		
6540	1,6589		
6550	1,6606		
6560	1,6589		
6570	1,6572		
6580	1,6487		
6590	1,6510		
6600	1,6487		
6610	1,6470		
6620	1,6453		
6630	1,6385		
6640	1,6453		
6650	1,6402		
6660	1,6385		
6670	1,6419		
6680	1,6385		
6690	1,6352		
6700	1,6335		
6710	1,6335		
6720	1,6267		
6730	1,6301		
6740	1,6267		
6750	1,6250		
6760	1,6199		
6770	1,6216		
6780	1,6182		
6790	1,6216		
6800	1,6199		
6810	1,6148		
6820	1,6182		
6830	1,6165		
6840	1,6132		
6850	1,6165		
6860	1,6115		
6870	1,6115		
6880	1,6095		
6890	1,6064		
6900	1,6081		
6910	1,6030		
6920	1,6030		
6930	1,5996		
6940	1,5945		
6950	1,5996		
6960	1,5979		
6970	1,5962		
6980	1,5996		
6990	1,5895		
7000	1,5912		
7010	1,5962		
7020	1,5895		
7030	1,5861		
7040	1,5878		
7050	1,5861		
7060	1,5810		
7070	1,5861		
7080	1,5895		
7090	1,5793		
7100	1,5844		
7110	1,5776		
7120	1,5861		
7130	1,5776		
7140	1,5776		
7150	1,5759		
7160	1,5776		
7170	1,5759		
7180	1,5759		
7190	1,5742		
7200	1,5759		
7210	1,5759		
7220	1,5759		
7230	1,5742		
7240	1,5725		
7250	1,5742		
7260	1,5725		
7270	1,5742		
7280	1,5725		
7290	1,5691		
7300	1,5641		
7310	1,5691		
7320	1,5641		
7330	1,5675		
7340	1,5660		
7350	1,5658		
7360	1,5641		
7370	1,5562		
7380	1,5624		
7390	1,5658		
7400	1,5556		
7410	1,5590		
7420	1,5573		
7430	1,5573		
7440	1,5573		
7450	1,5556		
7460	1,5522		
7470	1,5522		
7480	1,5539		
7490	1,5556		
7500	1,5505		
7510	1,5488		
7520	1,5539		
7530	1,5454		
7540	1,5488		
7550	1,5505		
7560	1,5438		
7570	1,5488		
7580	1,5454		
7590	1,5387		
