Time,Temperature [AmbientT(Therm3T)],Temperature [Temperature],Heat flow [Signal],Heat [Signal],Normalized heat flow [Signal],Normalized heat [Signal],Time markers
0.0,24.4858521019832,20.0002944352994,NaN,NaN,NaN,NaN,Reaction start
35.8566429615021,24.486910767677,20.0001257375431,0.0005205019100277,0.0025675417257014,0.0001301254775069,0.0006418854314253,NaN
52.8566429615021,24.4283219942547,20.0002679089421,0.0039374427230177,0.0355685724229664,0.0009843606807544,0.0088921431057416,NaN
74.8566429615021,24.4907499533987,20.0005204530483,0.0121531903635933,0.207577231453043,0.0030382975908983,0.0518943078632607,NaN
106.356642961502,24.4704260222527,20.0002185270365,0.0254925538926693,0.802642534921531,0.0063731384731673,0.200660633730383,NaN
137.856642961502,24.4825856890191,20.00034343896,0.0366263080053094,1.78863924943712,0.0091565770013273,0.447159812359279,NaN
172.106642961502,24.4687875160879,20.000262604828,0.0455236907533421,3.20437636232516,0.0113809226883355,0.801094090581289,NaN
209.606642961502,24.4719648888358,20.0001335798873,0.0521410227411466,5.04424705781936,0.0130352556852867,1.26106176445484,NaN
245.106642961502,24.4420118236345,19.9999165981259,0.0562154654561237,6.97277700022202,0.0140538663640309,1.7431942500555,NaN
282.606642961502,24.4804475496337,20.0002100429818,0.0589063288664543,9.13558069592042,0.0147265822166136,2.2838951739801,NaN
322.356642961502,24.4771092747974,19.9999978448151,0.0605091656572066,11.5123833565976,0.0151272914143017,2.87809583914941,NaN
373.356642961502,24.4883121544223,20.0001227597941,0.0613787541340553,14.6248810113759,0.0153446885335138,3.65622025284398,NaN
431.606642961502,24.547506688739,20.0000292104503,0.061457280657925,18.2058216765737,0.0153643201644813,4.55145541914343,NaN
504.481642961502,24.500096274203,20.0003574402535,0.0607300979914896,22.6635928423501,0.0151825244978724,5.66589821058754,NaN
561.981642961502,24.5327963303509,20.0001827471027,0.0593381614916013,26.1197934530517,0.0148345403729003,6.52994836326292,NaN
618.481642961502,24.5486099271771,20.0003453493257,0.0571104319909408,29.4131457996467,0.0142776079977352,7.35328644991169,NaN
670.356642961502,24.5928825667043,20.0003256351503,0.0544611507245235,32.3091400863285,0.0136152876811309,8.07728502158213,NaN
746.856642961502,24.6160884510133,20.0002044976168,0.0499511243358585,36.3059381871508,0.0124877810839646,9.07648454678771,NaN
821.755080461502,24.5954138470289,20.0003263786133,0.0453121641106062,39.8730955247002,0.0113280410276515,9.96827388117506,NaN
893.356642961502,24.5725795172211,20.0004325327421,0.0409741820865109,42.9615280200583,0.0102435455216277,10.7403820050146,NaN
969.731642961502,24.5138787710611,20.0000596949121,0.0366271720377387,45.9227254342399,0.0091567930094346,11.48068135856,NaN
1056.4191429615,24.5496153077917,19.9998120129458,0.0321421531635745,48.8995763006749,0.0080355382908936,12.2248940751687,NaN
1139.8566429615,24.5407835777682,20.0000252943055,0.0283040740526914,51.418345705069,0.0070760185131728,12.8545864262673,NaN
1236.3566429615,24.5306397555231,19.9997621018564,0.0244343982274594,53.9582588799638,0.0061085995568648,13.4895647199909,NaN
1312.3566429615,24.542993130662,19.999823854188,0.0217849979021811,55.7125135801486,0.0054462494755452,13.9281283950371,NaN
1402.3957054615,24.5201198995289,19.9998677617793,0.0190499636290906,57.5477186344061,0.0047624909072726,14.3869296586015,NaN
1491.1691429615,24.560411253499,19.9997724470082,0.0167369226243124,59.1333853874168,0.0041842306560781,14.7833463468542,NaN
1582.7316429615,24.5230172177615,19.9999674558236,0.0146940187410134,60.5700197884564,0.0036735046852533,15.1425049471141,NaN
1694.3566429615,24.5161973249271,19.9999807956832,0.0126071969533944,62.0900133427707,0.0031517992383486,15.5225033356927,NaN
1790.10835194588,24.6077725638206,19.9998318568373,0.011113399170389,63.2235840346096,0.0027783497925972,15.8058960086524,NaN
1914.3253929615,24.5201623482191,19.99972242012,0.0095109086749528,64.5009686694627,0.0023777271687382,16.1252421673657,NaN
2014.7316429615,24.5530591362391,19.9996376089649,0.0084430217732553,65.4008749548763,0.0021107554433138,16.3502187387191,NaN
2126.0441429615,24.5481698179428,19.9998572330708,0.0074526159988038,66.2838564552955,0.0018631539997009,16.5709641138239,NaN
2268.7316429615,24.5329569114947,19.9991491123018,0.0064235298236436,67.2709239644028,0.0016058824559109,16.8177309911007,NaN
2379.7628929615,24.5436979555308,19.99994190542,0.0057727533092287,67.9470036521168,0.0014431883273071,16.9867509130292,NaN
2539.0441429615,24.5605951216518,19.9997221127928,0.0050176944491725,68.8038759998356,0.0012544236122931,17.2009689999589,NaN
2679.6066429615,24.5503964228821,19.9995394572381,0.0044879973801973,69.4705837216054,0.0011219993450493,17.3676459304014,NaN
2845.7394554615,24.5158613367609,19.9997994789744,0.003986929649214,70.1729722803475,0.0009967324123035,17.5432430700869,NaN
3036.4816429615,24.5467216712888,19.9994303049882,0.0035370783533884,70.8887891612646,0.0008842695883471,17.7221972903161,NaN
3261.4503929615,24.5790766280998,20.0000553301406,0.0031322176964042,71.6368546698884,0.000783054424101,17.9092136674721,NaN
3457.652541399,24.5819443193534,19.9999511545041,0.002858883834731,72.2234817536065,0.0007147209586827,18.0558704384016,NaN
3656.04389882088,24.5506913855904,19.9998933487795,0.0026374078802228,72.7679609469108,0.0006593519700557,18.1919902367277,NaN
3826.9054710865,24.6003845263059,19.9995601949521,0.0024795116157176,73.2046736471299,0.0006198779039294,18.3011684117825,NaN
4030.0421898365,24.5273592221673,19.999568103779,0.0023223576553288,73.6919804030444,0.0005805894138322,18.4229951007611,NaN
