"Time","Temperature [AmbientT(Therm3T)]","Temperature [Temperature]","Heat flow [Signal]","Heat [Signal]","Normalized heat flow [Signal]","Normalized heat [Signal]","Time markers"
-3060.59869885445,22.7698092336219,19.9997919163771,3.18946894352945E-06,NaN,7.97367235882363E-07,NaN,""
-3041.64557385445,22.7699275259126,19.9997801902169,3.09527413289557E-06,NaN,7.73818533223894E-07,NaN,""
-3014.42682385445,22.7700974065147,19.9997633501748,3.13597140598214E-06,NaN,7.83992851495535E-07,NaN,""
-2986.76276135445,22.7702700664493,19.9997462346211,2.84174626136476E-06,NaN,7.1043656534119E-07,NaN,""
-2967.8228199482,22.7703882764572,19.9997461822879,2.87771444421569E-06,NaN,7.19428611053921E-07,NaN,""
-2948.88287854195,22.770506486465,19.9997489660849,2.91368262706661E-06,NaN,7.28420656766652E-07,NaN,""
-2917.1079761982,22.7682762473906,19.9997536363676,2.74810955530152E-06,NaN,6.87027388825381E-07,NaN,""
-2885.33307385445,22.7649112311012,19.9997583066502,2.58253648353644E-06,NaN,6.4563412088411E-07,NaN,""
-2870.42877697945,22.7633328406714,19.9996768122313,2.64530361425528E-06,NaN,6.61325903563821E-07,NaN,""
-2855.52448010445,22.7617544502416,19.9995792760529,2.70807074497413E-06,NaN,6.77017686243532E-07,NaN,""
-2833.22369885445,22.759392759516,19.9994333360602,2.46401935076986E-06,NaN,6.16004837692465E-07,NaN,""
-2817.9097340107,22.7577709845504,19.9993331189471,2.46393439637635E-06,NaN,6.15983599094088E-07,NaN,""
-2806.9566090107,22.7637761476336,19.9992614398895,2.44402116538137E-06,NaN,6.11005291345343E-07,NaN,""
-2786.7456715107,22.7748570013399,19.9993816932744,2.35189993374337E-06,NaN,5.87974983435843E-07,NaN,""
-2766.5347340107,22.7859378550462,19.9996004214578,2.24233118330649E-06,NaN,5.60582795826622E-07,NaN,""
-2748.2105152607,22.7880945772717,19.9996423600883,2.08549524218457E-06,NaN,5.21373810546143E-07,NaN,""
-2729.8862965107,22.7711185339196,19.9995412365895,1.99914412799748E-06,NaN,4.9978603199937E-07,NaN,""
-2715.66119885445,22.7579400253133,19.9994627343807,2.1073144511172E-06,NaN,5.26828612779299E-07,NaN,""
-2704.84479260445,22.747919419037,19.9994030432768,2.03301667339772E-06,NaN,5.08254168349431E-07,NaN,""
-2694.81744885445,22.7525122227675,19.9994452250475,1.96974465656039E-06,NaN,4.92436164140097E-07,NaN,""
-2677.22369885445,22.7605706520631,19.9995589427577,1.9738838169547E-06,NaN,4.93470954238675E-07,NaN,""
-2657.13776135445,22.7697705728974,19.9996887687936,1.71157163530727E-06,NaN,4.27892908826817E-07,NaN,""
-2643.97565197945,22.7757991869097,19.9997738424669,1.6939919311129E-06,NaN,4.23497982778224E-07,NaN,""
-2633.09674572945,22.7807820300688,19.9996952082181,1.66779651263206E-06,NaN,4.16949128158015E-07,NaN,""
