Time	Channel 8
Seconds	mW

83710	8,0205
83720	8,0205
83730	8,0153
83740	8,0118
83750	8,0118
83760	8,0170
83770	8,0135
83780	8,0084
83790	8,0084
83800	8,0032
83810	8,0066
83820	8,0032
83830	8,0032
83840	8,0014
83850	7,9997
83860	7,9963
83870	7,9945
83880	7,9911
83890	7,9928
83900	7,9911
83910	7,9963
83920	7,9894
83930	7,9928
83940	7,9859
83950	7,9876
83960	7,9842
83970	7,9842
83980	7,9842
83990	7,9859
84000	7,9807
84010	7,9824
84020	7,9807
84030	7,9807
84040	7,9824
84050	7,9807
84060	7,9807
84070	7,9790
84080	7,9790
84090	7,9773
84100	7,9773
84110	7,9773
84120	7,9755
84130	7,9686
84140	7,9738
84150	7,9686
84160	7,9704
84170	7,9721
84180	7,9704
84190	7,9617
84200	7,9669
84210	7,9634
84220	7,9617
84230	7,9634
84240	7,9617
84250	7,9565
84260	7,9583
84270	7,9531
84280	7,9531
84290	7,9496
84300	7,9496
84310	7,9479
84320	7,9496
84330	7,9531
84340	7,9496
84350	7,9444
84360	7,9479
84370	7,9427
84380	7,9444
84390	7,9358
84400	7,9393
84410	7,9375
84420	7,9341
84430	7,9358
84440	7,9375
84450	7,9375
84460	7,9289
84470	7,9306
84480	7,9324
84490	7,9237
84500	7,9203
84510	7,9220
84520	7,9272
84530	7,9237
84540	7,9168
84550	7,9151
84560	7,9116
84570	7,9116
84580	7,9116
84590	7,9102
84600	7,9116
84610	7,9134
84620	7,9099
84630	7,9099
84640	7,9082
84650	7,9064
84660	7,9013
84670	7,9064
84680	7,8978
84690	7,8961
84700	7,8978
84710	7,8995
84720	7,8943
84730	7,8943
84740	7,8926
84750	7,8909
84760	7,8909
84770	7,8874
84780	7,8909
84790	7,8892
84800	7,8874
84810	7,8840
84820	7,8771
84830	7,8771
84840	7,8771
84850	7,8771
84860	7,8788
84870	7,8771
84880	7,8702
84890	7,8719
84900	7,8753
84910	7,8633
84920	7,8684
84930	7,8679
84940	7,8667
84950	7,8633
84960	7,8633
84970	7,8633
84980	7,8633
84990	7,8633
85000	7,8633
85010	7,8633
85020	7,8598
85030	7,8598
85040	7,8598
85050	7,8615
85060	7,8581
85070	7,8598
85080	7,8563
85090	7,8581
85100	7,8546
85110	7,8517
85120	7,8563
85130	7,8563
85140	7,8529
85150	7,8529
85160	7,8477
85170	7,8529
85180	7,8477
85190	7,8494
85200	7,8477
85210	7,8477
85220	7,8425
85230	7,8425
85240	7,8356
85250	7,8408
85260	7,8425
85270	7,8356
85280	7,8391
85290	7,8356
85300	7,8287
85310	7,8322
85320	7,8287
85330	7,8270
85340	7,8270
85350	7,8270
85360	7,8235
85370	7,8235
85380	7,8218
85390	7,8218
85400	7,8183
85410	7,8166
85420	7,8149
85430	7,8149
85440	7,8149
85450	7,8149
85460	7,8132
85470	7,8132
85480	7,8114
85490	7,8062
85500	7,8062
85510	7,8074
85520	7,7993
85530	7,8045
85540	7,7976
85550	7,7993
85560	7,7959
85570	7,7959
85580	7,7907
85590	7,7924
85600	7,7942
85610	7,7890
85620	7,7924
85630	7,7924
85640	7,7872
85650	7,7872
85660	7,7872
85670	7,7821
85680	7,7838
85690	7,7838
85700	7,7803
85710	7,7803
85720	7,7803
85730	7,7769
85740	7,7734
85750	7,7803
85760	7,7700
85770	7,7700
85780	7,7682
85790	7,7613
85800	7,7717
85810	7,7665
85820	7,7665
85830	7,7648
85840	7,7596
85850	7,7665
85860	7,7596
85870	7,7579
85880	7,7596
85890	7,7544
85900	7,7562
85910	7,7510
85920	7,7550
85930	7,7510
85940	7,7590
85950	7,7492
85960	7,7458
85970	7,7458
85980	7,7441
85990	7,7441
86000	7,7389
86010	7,7423
86020	7,7423
86030	7,7406
86040	7,7406
86050	7,7406
86060	7,7389
86070	7,7372
86080	7,7389
86090	7,7389
86100	7,7389
86110	7,7337
86120	7,7372
86130	7,7369
86140	7,7359
86150	7,7285
86160	7,7389
86170	7,7320
86180	7,7302
86190	7,7285
86200	7,7216
86210	7,7268
86220	7,7216
86230	7,7251
86240	7,7251
86250	7,7233
86260	7,7199
86270	7,7216
86280	7,7164
86290	7,7199
86300	7,7164
86310	7,7164
86320	7,7095
86330	7,7147
86340	7,7095
86350	7,7078
86360	7,7026
86370	7,7043
86380	7,7043
86390	7,7043
86400	7,7006
86410	7,6991
86420	7,7061
86430	7,6940
86440	7,6974
86450	7,6974
86460	7,6957
86470	7,6957
86480	7,6922
86490	7,6888
86500	7,6888
86510	7,6905
86520	7,6853
86530	7,6825
86540	7,6905
86550	7,6871
86560	7,6836
86570	7,6836
86580	7,6819
86590	7,6819
86600	7,6767
86610	7,6732
86620	7,6732
86630	7,6715
86640	7,6715
86650	7,6750
86660	7,6732
86670	7,6681
86680	7,6629
86690	7,6681
86700	7,6629
86710	7,6629
86720	7,6611
86730	7,6603
86740	7,6577
86750	7,6577
86760	7,6525
86770	7,6542
86780	7,6577
86790	7,6542
86800	7,6508
86810	7,6560
86820	7,6473
86830	7,6525
86840	7,6421
86850	7,6456
86860	7,6439
86870	7,6491
86880	7,6421
86890	7,6401
86900	7,6421
86910	7,6387
86920	7,6352
86930	7,6370
86940	7,6370
86950	7,6352
86960	7,6283
86970	7,6318
86980	7,6370
86990	7,6318
87000	7,6301
87010	7,6249
87020	7,6249
87030	7,6266
87040	7,6249
87050	7,6231
87060	7,6162
87070	7,6197
87080	7,6180
87090	7,6180
87100	7,6180
87110	7,6180
87120	7,6180
87130	7,6180
87140	7,6180
87150	7,6180
87160	7,6180
87170	7,6145
87180	7,6162
87190	7,6145
87200	7,6093
87210	7,6093
87220	7,6128
87230	7,6128
87240	7,6093
87250	7,6059
87260	7,6041
87270	7,6059
87280	7,6041
87290	7,5990
87300	7,6041
87310	7,5972
87320	7,6007
87330	7,6024
87340	7,5972
87350	7,5903
87360	7,5938
87370	7,5938
87380	7,5938
87390	7,5886
87400	7,5851
87410	7,5886
87420	7,5834
87430	7,5869
87440	7,5851
87450	7,5817
87460	7,5800
87470	7,5800
87480	7,5730
87490	7,5800
87500	7,5782
87510	7,5800
87520	7,5696
87530	7,5716
87540	7,5748
87550	7,5713
87560	7,5679
87570	7,5696
87580	7,5661
87590	7,5679
87600	7,5592
87610	7,5627
87620	7,5592
87630	7,5575
87640	7,5661
87650	7,5558
87660	7,5627
87670	7,5540
87680	7,5575
87690	7,5523
87700	7,5454
87710	7,5523
87720	7,5471
87730	7,5489
87740	7,5471
87750	7,5437
87760	7,5454
87770	7,5506
87780	7,5385
87790	7,5385
87800	7,5402
87810	7,5350
87820	7,5368
87830	7,5368
87840	7,5368
87850	7,5333
87860	7,5333
87870	7,5264
87880	7,5299
87890	7,5316
87900	7,5299
87910	7,5273
87920	7,5230
87930	7,5281
87940	7,5230
87950	7,5230
87960	7,5195
87970	7,5160
87980	7,5160
87990	7,5160
88000	7,5195
88010	7,5091
88020	7,5126
88030	7,5109
88040	7,5143
88050	7,5057
88060	7,5074
88070	7,5074
88080	7,5039
88090	7,5074
88100	7,5111
88110	7,5005
88120	7,5057
88130	7,5022
88140	7,5005
88150	7,4988
88160	7,4988
88170	7,4988
88180	7,4970
88190	7,4988
88200	7,4953
88210	7,4970
88220	7,4970
88230	7,4970
88240	7,4936
88250	7,4953
88260	7,4936
88270	7,4936
88280	7,4936
88290	7,4919
88300	7,4910
88310	7,4936
88320	7,4867
88330	7,4884
88340	7,4867
88350	7,4815
88360	7,4867
88370	7,4798
88380	7,4798
88390	7,4815
88400	7,4798
88410	7,4780
88420	7,4780
88430	7,4729
88440	7,4763
88450	7,4729
88460	7,4729
88470	7,4729
88480	7,4746
88490	7,4625
88500	7,4677
88510	7,4677
88520	7,4648
88530	7,4625
88540	7,4608
88550	7,4590
88560	7,4642
88570	7,4573
88580	7,4556
88590	7,4556
88600	7,4608
88610	7,4556
88620	7,4539
88630	7,4521
88640	7,4504
88650	7,4504
88660	7,4452
88670	7,4452
88680	7,4487
88690	7,4418
88700	7,4435
88710	7,4418
88720	7,4366
88730	7,4426
88740	7,4400
88750	7,4383
88760	7,4314
88770	7,4349
88780	7,4366
88790	7,4314
88800	7,4314
88810	7,4314
88820	7,4314
88830	7,4314
88840	7,4262
88850	7,4210
88860	7,4228
88870	7,4245
88880	7,4245
88890	7,4159
88900	7,4205
88910	7,4228
88920	7,4124
88930	7,4176
88940	7,4141
88950	7,4193
88960	7,4107
88970	7,4124
88980	7,4141
88990	7,4055
89000	7,4055
89010	7,4020
89020	7,4064
89030	7,4003
89040	7,4038
89050	7,4020
89060	7,3986
89070	7,4003
89080	7,3986
89090	7,3968
89100	7,3951
89110	7,3934
89120	7,3951
89130	7,3951
89140	7,3899
89150	7,3882
89160	7,3848
89170	7,3813
89180	7,3882
89190	7,3865
89200	7,3865
89210	7,3848
89220	7,3813
89230	7,3813
89240	7,3778
89250	7,3796
89260	7,3796
89270	7,3778
89280	7,3778
89290	7,3744
89300	7,3761
89310	7,3761
89320	7,3744
89330	7,3744
89340	7,3721
89350	7,3709
89360	7,3727
89370	7,3744
89380	7,3727
89390	7,3709
89400	7,3692
89410	7,3709
89420	7,3658
89430	7,3692
89440	7,3640
89450	7,3709
89460	7,3675
89470	7,3658
89480	7,3640
89490	7,3588
89500	7,3606
89510	7,3600
89520	7,3606
89530	7,3554
89540	7,3554
89550	7,3537
89560	7,3554
89570	7,3554
89580	7,3554
89590	7,3485
89600	7,3537
89610	7,3485
89620	7,3485
89630	7,3450
89640	7,3450
89650	7,3398
89660	7,3433
89670	7,3381
89680	7,3358
89690	7,3364
89700	7,3364
89710	7,3381
89720	7,3364
89730	7,3329
89740	7,3312
89750	7,3312
89760	7,3312
89770	7,3312
89780	7,3278
89790	7,3208
89800	7,3278
89810	7,3226
89820	7,3295
89830	7,3191
89840	7,3208
89850	7,3278
89860	7,3122
89870	7,3157
89880	7,3105
89890	7,3139
89900	7,3157
89910	7,3122
89920	7,3122
89930	7,3070
89940	7,3087
89950	7,3053
89960	7,3053
89970	7,3018
89980	7,3036
89990	7,3001
90000	7,3001
90010	7,3018
90020	7,3036
90030	7,3001
90040	7,3070
90050	7,3001
90060	7,2984
90070	7,2949
90080	7,3001
90090	7,2984
90100	7,2915
90110	7,2967
90120	7,2915
90130	7,2915
90140	7,2897
90150	7,2880
90160	7,2932
90170	7,2863
90180	7,2895
90190	7,2828
90200	7,2880
90210	7,2811
90220	7,2863
90230	7,2846
90240	7,2811
90250	7,2794
90260	7,2759
90270	7,2794
90280	7,2777
90290	7,2811
90300	7,2759
90310	7,2707
90320	7,2707
90330	7,2707
90340	7,2690
90350	7,2725
90360	7,2690
90370	7,2673
90380	7,2673
90390	7,2638
90400	7,2638
90410	7,2587
90420	7,2587
90430	7,2604
90440	7,2604
90450	7,2587
90460	7,2552
90470	7,2552
90480	7,2569
90490	7,2569
90500	7,2552
90510	7,2572
90520	7,2552
90530	7,2552
90540	7,2552
90550	7,2552
90560	7,2535
90570	7,2535
90580	7,2517
90590	7,2517
90600	7,2535
90610	7,2500
90620	7,2448
90630	7,2483
90640	7,2483
90650	7,2414
90660	7,2431
90670	7,2448
90680	7,2466
90690	7,2411
90700	7,2431
90710	7,2431
90720	7,2362
90730	7,2345
90740	7,2327
90750	7,2310
90760	7,2310
90770	7,2293
90780	7,2293
90790	7,2293
90800	7,2258
90810	7,2293
90820	7,2241
90830	7,2276
90840	7,2207
90850	7,2207
90860	7,2189
90870	7,2189
90880	7,2155
90890	7,2189
90900	7,2189
90910	7,2083
90920	7,2149
90930	7,2137
90940	7,2172
90950	7,2155
90960	7,2137
90970	7,2034
90980	7,2051
90990	7,2068
91000	7,2086
91010	7,1999
91020	7,2034
91030	7,2068
91040	7,1982
91050	7,1982
91060	7,1947
91070	7,2016
91080	7,2016
91090	7,1947
91100	7,1968
91110	7,1930
91120	7,1913
91130	7,1913
91140	7,1913
91150	7,1930
91160	7,1861
91170	7,1861
91180	7,1826
91190	7,1826
91200	7,1878
91210	7,1844
91220	7,1792
91230	7,1792
91240	7,1844
91250	7,1826
91260	7,1775
91270	7,1740
91280	7,1757
91290	7,1706
91300	7,1740
91310	7,1688
91320	7,1688
91330	7,1723
91340	7,1688
91350	7,1636
91360	7,1654
91370	7,1619
91380	7,1636
91390	7,1654
91400	7,1602
91410	7,1585
91420	7,1516
91430	7,1550
91440	7,1619
91450	7,1567
91460	7,1516
91470	7,1550
91480	7,1504
91490	7,1550
91500	7,1498
91510	7,1395
91520	7,1481
91530	7,1498
91540	7,1429
91550	7,1395
91560	7,1446
91570	7,1395
91580	7,1412
91590	7,1423
91600	7,1418
91610	7,1343
91620	7,1360
91630	7,1360
91640	7,1360
91650	7,1360
91660	7,1360
91670	7,1360
91680	7,1360
91690	7,1343
91700	7,1308
91710	7,1326
91720	7,1326
91730	7,1343
91740	7,1326
91750	7,1343
91760	7,1343
91770	7,1308
91780	7,1274
91790	7,1291
91800	7,1326
91810	7,1274
91820	7,1282
91830	7,1256
91840	7,1239
91850	7,1274
91860	7,1239
91870	7,1205
91880	7,1222
91890	7,1205
91900	7,1222
91910	7,1136
91920	7,1153
91930	7,1170
91940	7,1101
91950	7,1153
91960	7,1084
91970	7,1101
91980	7,1015
91990	7,1066
92000	7,1081
92010	7,0963
92020	7,1066
92030	7,0980
92040	7,1032
92050	7,1015
92060	7,0997
92070	7,1015
92080	7,0980
92090	7,0963
92100	7,0963
92110	7,0945
92120	7,0945
92130	7,0997
92140	7,0928
92150	7,0876
92160	7,0839
92170	7,0876
92180	7,0859
92190	7,0876
92200	7,0825
92210	7,0842
92220	7,0807
92230	7,0825
92240	7,0825
92250	7,0790
92260	7,0807
92270	7,0807
92280	7,0755
92290	7,0738
92300	7,0704
92310	7,0704
92320	7,0738
92330	7,0738
92340	7,0686
92350	7,0652
92360	7,0635
92370	7,0652
92380	7,0669
92390	7,0617
92400	7,0577
92410	7,0617
92420	7,0600
92430	7,0583
92440	7,0565
92450	7,0600
92460	7,0548
92470	7,0514
92480	7,0548
92490	7,0514
92500	7,0531
92510	7,0462
92520	7,0479
92530	7,0462
92540	7,0479
92550	7,0514
92560	7,0445
92570	7,0445
92580	7,0462
92590	7,0393
92600	7,0427
92610	7,0393
92620	7,0375
92630	7,0393
92640	7,0410
92650	7,0358
92660	7,0358
92670	7,0341
92680	7,0358
92690	7,0341
92700	7,0255
92710	7,0272
92720	7,0306
92730	7,0324
92740	7,0255
92750	7,0272
92760	7,0237
92770	7,0185
92780	7,0185
92790	7,0220
92800	7,0151
92810	7,0203
92820	7,0134
92830	7,0151
92840	7,0203
92850	7,0168
92860	7,0168
92870	7,0203
92880	7,0134
92890	7,0151
92900	7,0151
92910	7,0134
92920	7,0134
92930	7,0134
92940	7,0116
92950	7,0134
92960	7,0113
92970	7,0116
92980	7,0099
92990	7,0065
93000	7,0099
93010	7,0082
93020	7,0030
93030	7,0030
93040	7,0099
93050	7,0065
93060	7,0047
93070	7,0030
93080	7,0047
93090	6,9995
93100	7,0013
93110	6,9944
93120	6,9995
93130	6,9961
93140	6,9926
93150	6,9926
93160	6,9909
93170	6,9926
93180	6,9892
93190	6,9909
93200	6,9857
93210	6,9909
93220	6,9831
93230	6,9840
93240	6,9857
93250	6,9823
93260	6,9857
93270	6,9857
93280	6,9840
93290	6,9788
93300	6,9771
93310	6,9823
93320	6,9754
93330	6,9754
93340	6,9788
93350	6,9702
93360	6,9670
93370	6,9667
93380	6,9684
93390	6,9702
93400	6,9633
93410	6,9684
93420	6,9650
93430	6,9598
93440	6,9633
93450	6,9633
93460	6,9598
93470	6,9581
93480	6,9598
93490	6,9546
93500	6,9650
93510	6,9512
93520	6,9564
93530	6,9589
93540	6,9564
93550	6,9512
93560	6,9529
93570	6,9529
93580	6,9512
93590	6,9443
93600	6,9477
93610	6,9494
93620	6,9425
93630	6,9443
93640	6,9460
93650	6,9408
93660	6,9408
93670	6,9425
93680	6,9391
93690	6,9374
93700	6,9391
93710	6,9356
93720	6,9356
93730	6,9322
93740	6,9267
93750	6,9302
93760	6,9322
93770	6,9287
93780	6,9270
93790	6,9218
93800	6,9322
93810	6,9287
93820	6,9235
93830	6,9207
93840	6,9218
93850	6,9235
93860	6,9218
93870	6,9149
93880	6,9149
93890	6,9166
93900	6,9132
93910	6,9132
93920	6,9097
93930	6,9149
93940	6,9097
93950	6,9114
93960	6,9080
93970	6,9114
93980	6,9063
93990	6,9045
94000	6,9028
94010	6,9028
94020	6,9045
94030	6,9080
94040	6,9045
94050	6,9028
94060	6,8993
94070	6,8959
94080	6,8993
94090	6,8993
94100	6,9011
94110	6,8959
94120	6,8959
94130	6,8924
94140	6,8924
94150	6,8924
94160	6,8924
94170	6,8924
94180	6,8907
94190	6,8907
94200	6,8924
94210	6,8942
94220	6,8907
94230	6,8907
94240	6,8907
94250	6,8890
94260	6,8873
94270	6,8855
94280	6,8873
94290	6,8838
94300	6,8873
94310	6,8890
94320	6,8873
94330	6,8803
94340	6,8803
94350	6,8821
94360	6,8838
94370	6,8786
94380	6,8786
94390	6,8769
94400	6,8769
94410	6,8769
94420	6,8752
94430	6,8734
94440	6,8769
94450	6,8717
94460	6,8683
94470	6,8648
94480	6,8717
94490	6,8648
94500	6,8662
94510	6,8596
94520	6,8631
94530	6,8596
94540	6,8596
94550	6,8631
94560	6,8596
94570	6,8596
94580	6,8596
94590	6,8562
94600	6,8544
94610	6,8579
94620	6,8579
94630	6,8510
94640	6,8527
94650	6,8510
94660	6,8475
94670	6,8475
94680	6,8458
94690	6,8441
94700	6,8458
94710	6,8441
94720	6,8441
94730	6,8406
94740	6,8406
94750	6,8389
94760	6,8372
94770	6,8354
94780	6,8389
94790	6,8320
94800	6,8337
94810	6,8320
94820	6,8320
94830	6,8337
94840	6,8268
94850	6,8285
94860	6,8303
94870	6,8337
94880	6,8219
94890	6,8320
94900	6,8216
94910	6,8182
94920	6,8268
94930	6,8216
94940	6,8251
94950	6,8164
94960	6,8199
94970	6,8182
94980	6,8182
94990	6,8130
95000	6,8118
95010	6,8147
95020	6,8130
95030	6,8182
95040	6,8130
95050	6,8130
95060	6,8078
95070	6,8043
95080	6,8095
95090	6,8061
95100	6,8061
95110	6,7992
95120	6,8026
95130	6,8043
95140	6,7940
95150	6,8009
95160	6,7940
95170	6,7957
95180	6,8009
95190	6,7940
95200	6,7922
95210	6,7957
95220	6,7922
95230	6,7940
95240	6,7871
95250	6,7905
95260	6,7940
95270	6,7871
95280	6,7853
95290	6,7871
95300	6,7871
95310	6,7853
95320	6,7871
95330	6,7836
95340	6,7871
95350	6,7836
95360	6,7836
95370	6,7836
95380	6,7853
95390	6,7802
95400	6,7836
95410	6,7802
95420	6,7802
95430	6,7836
95440	6,7819
95450	6,7802
95460	6,7802
95470	6,7732
95480	6,7784
95490	6,7802
95500	6,7732
95510	6,7750
95520	6,7756
95530	6,7698
95540	6,7715
95550	6,7681
95560	6,7681
95570	6,7663
95580	6,7646
95590	6,7663
95600	6,7715
95610	6,7646
95620	6,7629
95630	6,7629
95640	6,7629
95650	6,7612
95660	6,7594
95670	6,7560
95680	6,7594
95690	6,7629
95700	6,7577
95710	6,7560
95720	6,7577
95730	6,7542
95740	6,7542
95750	6,7491
95760	6,7542
95770	6,7473
95780	6,7439
95790	6,7453
95800	6,7456
95810	6,7508
95820	6,7439
95830	6,7404
95840	6,7439
95850	6,7404
95860	6,7370
95870	6,7370
95880	6,7318
95890	6,7335
95900	6,7335
95910	6,7352
95920	6,7370
95930	6,7318
95940	6,7387
95950	6,7249
95960	6,7283
95970	6,7301
95980	6,7272
95990	6,7283
96000	6,7249
96010	6,7249
96020	6,7301
96030	6,7232
96040	6,7214
96050	6,7232
96060	6,7197
96070	6,7249
96080	6,7162
96090	6,7162
96100	6,7145
96110	6,7111
96120	6,7197
96130	6,7128
96140	6,7145
96150	6,7128
96160	6,7111
96170	6,7128
96180	6,7024
96190	6,7007
96200	6,7128
96210	6,7093
96220	6,7093
96230	6,7070
96240	6,7076
96250	6,7076
96260	6,7007
96270	6,7007
96280	6,6990
96290	6,6990
96300	6,7007
96310	6,6955
96320	6,6990
96330	6,6972
96340	6,6972
96350	6,6938
96360	6,6886
96370	6,6903
96380	6,6949
96390	6,6886
96400	6,6903
96410	6,6886
96420	6,6886
96430	6,6886
96440	6,6800
96450	6,6800
96460	6,6834
96470	6,6817
96480	6,6782
96490	6,6765
96500	6,6765
96510	6,6800
96520	6,6748
96530	6,6817
96540	6,6713
96550	6,6748
96560	6,6782
96570	6,6696
96580	6,6713
96590	6,6696
96600	6,6679
96610	6,6696
96620	6,6696
96630	6,6661
96640	6,6696
96650	6,6661
96660	6,6644
96670	6,6644
96680	6,6627
96690	6,6679
96700	6,6642
96710	6,6647
96720	6,6627
96730	6,6644
96740	6,6627
96750	6,6610
96760	6,6627
96770	6,6610
96780	6,6644
96790	6,6644
96800	6,6627
96810	6,6610
96820	6,6575
96830	6,6610
96840	6,6575
96850	6,6575
96860	6,6592
96870	6,6575
96880	6,6558
96890	6,6506
96900	6,6558
96910	6,6546
96920	6,6523
96930	6,6523
96940	6,6558
96950	6,6506
96960	6,6523
96970	6,6437
96980	6,6471
96990	6,6471
97000	6,6437
97010	6,6420
97020	6,6454
97030	6,6454
97040	6,6420
97050	6,6365
97060	6,6385
97070	6,6402
97080	6,6420
97090	6,6385
97100	6,6351
97110	6,6351
97120	6,6351
97130	6,6333
97140	6,6351
97150	6,6316
97160	6,6281
97170	6,6316
97180	6,6316
97190	6,6333
97200	6,6247
97210	6,6264
97220	6,6230
97230	6,6264
97240	6,6161
97250	6,6212
97260	6,6212
97270	6,6195
97280	6,6230
97290	6,6244
97300	6,6195
97310	6,6126
97320	6,6091
97330	6,6195
97340	6,6074
97350	6,6126
97360	6,6109
97370	6,6109
97380	6,6126
97390	6,6074
97400	6,6074
97410	6,6126
97420	6,6040
97430	6,6022
97440	6,6074
97450	6,6042
97460	6,6040
97470	6,6005
97480	6,5988
97490	6,5970
97500	6,5970
97510	6,6022
97520	6,5953
97530	6,5919
97540	6,5919
97550	6,5936
97560	6,5867
97570	6,5867
97580	6,5919
97590	6,5919
97600	6,5867
97610	6,5901
97620	6,5832
97630	6,5884
97640	6,5850
97650	6,5841
97660	6,5815
97670	6,5867
97680	6,5815
97690	6,5780
97700	6,5763
97710	6,5780
97720	6,5780
97730	6,5746
97740	6,5780
97750	6,5711
97760	6,5711
97770	6,5711
97780	6,5711
97790	6,5677
97800	6,5677
97810	6,5694
97820	6,5740
97830	6,5677
97840	6,5660
97850	6,5625
97860	6,5660
97870	6,5608
97880	6,5625
97890	6,5608
97900	6,5642
97910	6,5642
97920	6,5608
97930	6,5556
97940	6,5590
97950	6,5556
97960	6,5573
97970	6,5521
97980	6,5521
97990	6,5556
98000	6,5539
98010	6,5487
98020	6,5539
98030	6,5438
98040	6,5487
98050	6,5470
98060	6,5504
98070	6,5487
98080	6,5487
98090	6,5435
98100	6,5435
98110	6,5487
98120	6,5418
98130	6,5418
98140	6,5418
98150	6,5400
98160	6,5435
98170	6,5418
98180	6,5418
98190	6,5418
98200	6,5418
98210	6,5418
98220	6,5418
98230	6,5383
98240	6,5398
98250	6,5383
98260	6,5400
98270	6,5400
98280	6,5400
98290	6,5383
98300	6,5314
98310	6,5366
98320	6,5366
98330	6,5297
98340	6,5366
98350	6,5314
98360	6,5297
98370	6,5280
98380	6,5280
98390	6,5277
98400	6,5314
98410	6,5193
98420	6,5262
98430	6,5210
98440	6,5210
98450	6,5176
98460	6,5228
98470	6,5159
98480	6,5193
98490	6,5124
98500	6,5107
98510	6,5141
98520	6,5141
98530	6,5107
98540	6,5193
98550	6,5124
98560	6,5072
98570	6,5124
98580	6,5072
98590	6,5055
98600	6,5072
98610	6,5055
98620	6,5020
98630	6,5003
98640	6,4974
98650	6,5003
98660	6,5020
98670	6,5020
98680	6,4986
98690	6,4986
98700	6,4986
98710	6,4969
98720	6,4951
98730	6,4969
98740	6,4934
98750	6,4934
98760	6,4848
98770	6,4917
98780	6,4865
98790	6,4899
98800	6,4865
98810	6,4865
98820	6,4914
98830	6,4882
98840	6,4813
98850	6,4813
98860	6,4830
98870	6,4830
98880	6,4813
98890	6,4796
98900	6,4813
98910	6,4813
98920	6,4796
98930	6,4779
98940	6,4761
98950	6,4744
98960	6,4692
98970	6,4727
98980	6,4675
98990	6,4675
99000	6,4692
99010	6,4712
99020	6,4692
99030	6,4692
99040	6,4675
99050	6,4658
99060	6,4623
99070	6,4606
99080	6,4589
99090	6,4640
99100	6,4589
99110	6,4554
99120	6,4571
99130	6,4606
99140	6,4554
99150	6,4537
99160	6,4537
99170	6,4519
99180	6,4519
99190	6,4502
99200	6,4511
99210	6,4502
99220	6,4450
99230	6,4433
99240	6,4433
99250	6,4416
99260	6,4468
99270	6,4416
99280	6,4433
99290	6,4433
99300	6,4433
99310	6,4416
99320	6,4364
99330	6,4381
99340	6,4416
99350	6,4347
99360	6,4364
99370	6,4364
99380	6,4329
99390	6,4347
99400	6,4329
99410	6,4312
99420	6,4329
99430	6,4329
99440	6,4312
99450	6,4260
99460	6,4295
99470	6,4278
99480	6,4278
99490	6,4260
99500	6,4278
99510	6,4243
99520	6,4209
99530	6,4209
99540	6,4226
99550	6,4209
99560	6,4209
99570	6,4209
99580	6,4226
99590	6,4209
99600	6,4209
99610	6,4226
99620	6,4209
99630	6,4191
99640	6,4174
99650	6,4191
99660	6,4191
99670	6,4191
99680	6,4168
99690	6,4157
99700	6,4209
99710	6,4139
99720	6,4157
99730	6,4174
99740	6,4105
99750	6,4122
99760	6,4157
99770	6,4088
99780	6,4139
99790	6,4070
99800	6,4122
99810	6,4070
99820	6,4053
99830	6,4070
99840	6,4001
99850	6,4088
99860	6,4053
99870	6,3967
99880	6,4036
99890	6,3932
99900	6,3949
99910	6,3967
99920	6,3926
99930	6,3984
99940	6,3952
99950	6,3932
99960	6,3863
99970	6,3926
99980	6,3880
99990	6,3967
100000	6,3863
100010	6,3846
100020	6,3880
100030	6,3880
100040	6,3828
100050	6,3880
100060	6,3811
100070	6,3828
100080	6,3863
100090	6,3828
100100	6,3794
100110	6,3828
100120	6,3759
100130	6,3828
100140	6,3805
100150	6,3777
100160	6,3725
100170	6,3759
100180	6,3708
100190	6,3742
100200	6,3759
100210	6,3690
100220	6,3690
100230	6,3708
100240	6,3656
100250	6,3673
100260	6,3638
100270	6,3673
100280	6,3638
100290	6,3621
100300	6,3656
100310	6,3656
100320	6,3569
100330	6,3587
100340	6,3621
100350	6,3569
100360	6,3587
100370	6,3535
100380	6,3535
100390	6,3569
100400	6,3518
100410	6,3584
100420	6,3500
100430	6,3466
100440	6,3535
100450	6,3466
100460	6,3483
100470	6,3500
100480	6,3500
100490	6,3448
100500	6,3431
100510	6,3414
100520	6,3466
100530	6,3431
100540	6,3362
100550	6,3414
100560	6,3345
100570	6,3414
100580	6,3345
100590	6,3379
100600	6,3328
100610	6,3293
100620	6,3397
100630	6,3310
100640	6,3276
100650	6,3293
100660	6,3328
100670	6,3276
100680	6,3276
100690	6,3293
100700	6,3293
100710	6,3258
100720	6,3258
100730	6,3293
100740	6,3224
100750	6,3258
100760	6,3207
100770	6,3221
100780	6,3224
100790	6,3224
100800	6,3155
100810	6,3172
100820	6,3207
100830	6,3155
100840	6,3138
100850	6,3120
100860	6,3103
100870	6,3120
100880	6,3086
100890	6,3103
100900	6,3103
100910	6,3086
100920	6,3086
100930	6,3068
100940	6,3068
100950	6,3068
100960	6,3103
100970	6,3051
100980	6,3034
100990	6,3034
101000	6,2999
101010	6,3017
101020	6,3017
101030	6,2982
101040	6,3017
101050	6,3017
101060	6,2982
101070	6,2999
101080	6,3017
101090	6,2999
101100	6,2999
101110	6,2982
101120	6,2982
101130	6,2965
101140	6,2947
101150	6,2965
101160	6,2965
101170	6,2999
