time_s,temperature_c,heat_flow_w,heat_j,normalized_heat_flow_w_g,normalized_heat_j_g,sample,sample_short,temperature_ambientt_therm3t_c,temperature_temperature_c,comments_nan
3612.64515805245,,0.00266506303454293,92.3120083548845,0.000666265758635732,23.0780020887211,,JAA_CAL202,23.3100801021688,19.9997423375359,
3718.51820492745,,0.00260378500029884,92.5909690139089,0.00065094625007471,23.1477422534772,,JAA_CAL202,23.3203906738217,20.0002103153992,
3839.70961117745,,0.00253788803160315,92.9023318736685,0.000634472007900787,23.2255829684171,,JAA_CAL202,23.3549998951622,19.9997734048867,
3919.56507992745,,0.00249519436668216,93.1032433141141,0.000623798591670539,23.2758108285285,,JAA_CAL202,23.4625478479442,19.9997239128267,
3982.09828305245,,0.00246450622675507,93.2583772588689,0.000616126556688766,23.3145943147172,,JAA_CAL202,23.3416047330989,20.0000308092631,
4088.31507992745,,0.002415735840677,93.5175595150345,0.000603933960169249,23.3793898787586,,JAA_CAL202,23.3710217096441,20.000394552815,
4246.86195492745,,0.00234639657812218,93.8950273476822,0.000586599144530545,23.4737568369206,,JAA_CAL202,23.3173642809068,20.0000069331148,
4409.72914242745,,0.00228021138194349,94.2717260750826,0.000570052845485873,23.5679315187707,,JAA_CAL202,23.3664651566588,20.0000001852973,
4614.8770916462,,0.00220604830573284,94.7315021316084,0.00055151207643321,23.6828755329021,,JAA_CAL202,23.3884886326599,19.9997741972598,
4820.62757992745,,0.00213890350917847,95.1786131574859,0.000534725877294618,23.7946532893715,,JAA_CAL202,23.3471198191085,19.9998728252779,
4966.87757992745,,0.00209613578878818,95.488111868839,0.000524033947197046,23.8720279672098,,JAA_CAL202,23.3413827659726,20.0000177414884,
5198.09437680245,,0.00204119135391387,95.9662726339946,0.000510297838478468,23.9915681584987,,JAA_CAL202,23.3490458075645,19.999918669178,
5583.52211117745,,0.00195396421848542,96.7365876248194,0.000488491054621354,24.1841469062049,,JAA_CAL202,23.3880600656688,19.9999884101647,
5697.23695492745,,0.00193261057099488,96.9575080490861,0.000483152642748721,24.2393770122715,,JAA_CAL202,23.3992264077571,20.000045974148,
5763.49379086495,,0.00192249807956267,97.0852262008152,0.000480624519890668,24.2713065502038,,JAA_CAL202,23.3919204333389,19.9998677927143,
5870.72328305245,,0.00190699871425542,97.2904641368841,0.000476749678563856,24.322616034221,,JAA_CAL202,23.3581934421671,19.9997212331811,
5931.2950603962,,0.00189780112288118,97.4057306178732,0.000474450280720295,24.3514326544683,,JAA_CAL202,23.4219433730265,20.0000229853181,
5981.05531430245,,0.00188679577007193,97.4998770910426,0.000471698942517982,24.3749692727606,,JAA_CAL202,23.4277733647338,19.9997537418545,
6208.94007992745,,0.0018258148185967,97.9229309321835,0.000456453704649175,24.4807327330459,,JAA_CAL202,23.420368983517,20.0001779301708,
6344.94007992745,,0.00179397889922478,98.1690274266596,0.000448494724806195,24.5422568566649,,JAA_CAL202,23.4015563085355,19.9998200804235,
6482.50648617745,,0.00176681958567284,98.4138989703471,0.000441704896418209,24.6034747425868,,JAA_CAL202,23.4709585370921,20.0002165123562,
6736.26820492745,,0.00172529578179505,98.8567034052945,0.000431323945448763,24.7141758513236,,JAA_CAL202,23.3820346894248,19.999827413634,
7237.57679867745,,0.00166550678398967,99.7056613220224,0.000416376695997416,24.9264153305056,,JAA_CAL202,23.4489572615166,19.9998924161262,
7973.56117367745,,0.00160121177974163,100.907434016454,0.000400302944935406,25.2268585041135,,JAA_CAL202,23.4087881694984,20.0000580815195,
8199.50843930245,,0.00158942434846178,101.267680055869,0.000397356087115446,25.3169200139672,,JAA_CAL202,23.4133012330344,19.9996291175492,
8372.47914242745,,0.00158991311629666,101.542523692523,0.000397478279074164,25.3856309231307,,JAA_CAL202,23.4147868272269,20.0005598817353,
8620.88490414615,,0.00160324358963713,101.938848813083,0.000400810897409282,25.4847122032707,,JAA_CAL202,23.501277724042,19.9999736972687,
9101.13929867745,,0.00165282150421492,102.720239881774,0.000413205376053729,25.6800599704435,,JAA_CAL202,23.4728758989555,19.9995756342325,
10062.1588299275,,0.00177292403670899,104.366258172699,0.000443231009177247,26.0915645431748,,JAA_CAL202,23.5076713582245,19.9999491105506,
11056.8307049275,,0.00189803842578427,106.192198217768,0.000474509606446067,26.548049554442,,JAA_CAL202,23.4585234702727,19.999671180799,
12349.3322308064,,0.00206053120792035,108.749274374775,0.000515132801980088,27.1873185936938,,JAA_CAL202,23.6076141293893,19.9997480753929,
13337.9225018025,,0.00219649534724288,110.852324388041,0.000549123836810719,27.7130810970104,,JAA_CAL202,23.6031310313989,20.000069007505,
14476.5079205037,,0.00237228895075815,113.451134756972,0.000593072237689537,28.3627836892429,,JAA_CAL202,23.6174669358126,19.9995861472654,
15398.6158611774,,0.00253063653762137,115.710394367232,0.000632659134405342,28.927598591808,,JAA_CAL202,23.5534355092445,20.0000218733873,
16208.6685955525,,0.00268280597927929,117.821604381276,0.000670701494819822,29.4554010953191,,JAA_CAL202,23.5589721019764,19.9996718659658,
17122.5650799274,,0.00286743665761924,120.356677441876,0.000716859164404809,30.0891693604691,,JAA_CAL202,23.5954066972563,20.0002743240918,
17992.1490643024,,0.00305775752410729,122.93227423675,0.000764439381026823,30.7330685591876,,JAA_CAL202,23.6763650042824,20.0001042239943,
19023.7564861774,,0.00329822387370255,126.209175859998,0.000824555968425637,31.5522939649996,,JAA_CAL202,23.6586768180997,19.9999969840213,
19835.9391033649,,0.00349953849848461,128.969003814884,0.000874884624621153,32.2422509537211,,JAA_CAL202,23.6217313430484,19.9998746416742,
