time_s,temperature_c,heat_flow_w,heat_j,normalized_heat_flow_w_g,normalized_heat_j_g,sample,sample_short,temperature_ambientt_therm3t_c,temperature_temperature_c,comments_nan
3614.324046850199,20.0,0.00316393209112756,161.286398747026,0.000790983022781891,40.3215996867565,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
3652.9400136470795,20.0,0.00313035511335141,161.407928739875,0.000782588778337852,40.3519821849687,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
3698.169749975199,20.0,0.00309177748199794,161.548641448218,0.000772944370499484,40.3871603620545,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
3712.777171850199,20.0,0.00308002780617263,161.593718530005,0.000770006951543158,40.3984296325013,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
3735.318187475199,20.0,0.00306066129268333,161.662927214468,0.000765165323170832,40.415731803617,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
3771.635570287699,20.0,0.0030320368510563,161.773562639892,0.000758009212764075,40.4433906599729,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
3815.250804662699,20.0,0.00299783772954983,161.905059836434,0.000749459432387459,40.4762649591086,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
3857.158031225199,20.0,0.00296606162224561,162.0300250771,0.000741515405561401,40.507506269275,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
3873.697093725199,20.0,0.00295432312425775,162.078983883773,0.000738580781064437,40.5197459709433,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
3892.040843725199,20.0,0.00294013649304264,162.133047130576,0.00073503412326066,40.5332617826439,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
3917.005687475199,20.0,0.00292290153343902,162.206232044691,0.000730725383359755,40.5515580111729,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
3941.126781225199,20.0,0.00290514821888593,162.276521511919,0.000726287054721482,40.5691303779798,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
3967.105296850199,20.0,0.00288712234952489,162.351758807652,0.000721780587381223,40.587939701913,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
3995.771312475199,20.0,0.00286696450219324,162.434232179451,0.00071674112554831,40.6085580448629,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
4023.534984350199,20.0,0.00284827593538923,162.513570209549,0.000712068983847307,40.6283925523873,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
4044.439281225199,20.0,0.00283375377032165,162.57295962746,0.000708438442580412,40.6432399068649,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
4134.64258933067,20.0,0.00277556886165914,162.825949356278,0.000693892215414784,40.7064873390694,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
4171.216624975199,20.0,0.00275234152506131,162.927038352039,0.000688085381265327,40.7317595880099,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
4205.372874975199,20.0,0.00273210694719028,163.020702448605,0.000683026736797569,40.7551756121511,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
4249.142406225199,20.0,0.00270535494368246,163.139700027681,0.000676338735920615,40.7849250069203,/home/torben/LRZ Sync+Share/0_TUM/10_Coding/0_publications/11_retarders_aleks/data/calo_data/JAA_CAL125.csv,JAA_CAL125,,,
