time_s,normalized_heat_flow_w_g,normalized_heat_j_g,prominence
29565.15634036064,0.0020765200032049264,75.70022059418822,0.0010930348845049245
82364.82125735283,0.0016473575919581085,162.9844341901763,0.00020775787172199367
