General Experiment Info
Bath temperature,20°C
,Sample - 213:2
Total mass,5.88g
Name,"Max"
,Component - OPC
Mass,4g
Name,"OPC"
ID,"42.5R CEM I"
Wizard Settings
Devices

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
82.6131453514099,20,0.394353893770404,25.1016801160604,0.098588473442601,6.2754200290151,""
83.6131453514099,20,0.394321442707103,25.4960177842991,0.0985803606767757,6.37400444607479,""
86.1131453514099,20,0.393935586796811,26.481339071179,0.0984838966992026,6.62033476779476,""
88.6131453514099,20,0.393549730886518,27.4656957182832,0.0983874327216295,6.8664239295708,""
89.6131453514099,20,0.393331336416826,27.8591362519349,0.0983328341042064,6.96478406298372,""
91.7381453514099,20,0.392585119884987,28.6941724867555,0.0981462799712468,7.17354312168889,""
94.6131453514099,20,0.391566613887252,29.8213906040531,0.0978916534718131,7.45534765101328,""
95.6131453514099,20,0.391107789738644,30.2127278058661,0.0977769474346611,7.55318195146652,""
98.4881453514099,20,0.389580050818367,31.3349665766668,0.0973950127045918,7.8337416441667,""
100.61314535141,20,0.388450563922895,32.1616241048294,0.0971126409807238,8.04040602620734,""
101.61314535141,20,0.387845045978029,32.5497719097798,0.0969612614945073,8.13744297744496,""
104.73814535141,20,0.38576735782907,33.7585412907284,0.0964418394572675,8.43963532268211,""
106.61314535141,20,0.384514118084189,34.4806801743971,0.0961285295210472,8.62017004359928,""
107.61314535141,20,0.383760952482226,34.8648177096803,0.0959402381205564,8.71620442742008,""
110.48814535141,20,0.381514154528584,35.9649006760084,0.095378538632146,8.99122516900209,""
112.61314535141,20,0.379844940109623,36.7738447140615,0.0949612350274057,9.19346117851536,""
113.61314535141,20,0.37899040497051,37.1532623866015,0.0947476012426276,9.28831559665038,""
116.48814535141,20,0.376483057438838,38.239255488815,0.0941207643597095,9.55981387220374,""
118.61314535141,20,0.37462040193043,39.0373029143948,0.0936551004826076,9.7593257285987,""
120.48814535141,20,0.37287498102478,39.7380798359153,0.0932187452561949,9.93451995897883,""
123.61314535141,20,0.369945929626773,40.8987375088084,0.0924864824066934,10.2246843772021,""
124.61314535141,20,0.368982968896994,41.2682019580703,0.0922457422242485,10.3170504895176,""
126.73814535141,20,0.366853938906783,42.0500286726118,0.0917134847266957,10.5125071681529,""
129.61314535141,20,0.363972813868039,43.1005921297256,0.0909932034670097,10.7751480324314,""
130.61314535141,20,0.362957919578245,43.4640574964487,0.0907394798945612,10.8660143741122,""
134.05064535141,20,0.359376035773992,44.7055689822104,0.089844008943498,11.1763922455526,""
136.61314535141,20,0.356696963372017,45.6230375123662,0.0891742408430043,11.4057593780915,""
139.05064535141,20,0.354074490500734,46.4892902217736,0.0885186226251836,11.6223225554434,""
142.61314535141,20,0.35022886256038,47.7438305694137,0.087557215640095,11.9359576423534,""
145.17564535141,20,0.347416456032064,48.6376886338603,0.086854114008016,12.1594221584651,""
149.11314535141,20,0.343088321607226,49.9971199148376,0.0857720804018066,12.4992799787094,""
152.48814535141,20,0.339346512782153,51.1487286978697,0.0848366281955383,12.7871821744674,""
155.11314535141,20,0.336434478328668,52.0356912487027,0.0841086195821669,13.0089228121757,""
159.17564535141,20,0.331874725518548,53.3931943190173,0.082968681379637,13.3482985797543,""
161.61314535141,20,0.32914358739221,54.1988103878773,0.0822858968480524,13.5497025969693,""
163.73814535141,20,0.3267858682886,54.8957354345382,0.0816964670721501,13.7239338586345,""
167.11314535141,20,0.323042159155695,55.9923202308504,0.0807605397889238,13.9980800577126,""
170.73814535141,20,0.319011414994837,57.1560423339983,0.0797528537487093,14.2890105834996,""
173.11314535141,20,0.316371176874538,57.9105591618431,0.0790927942186346,14.4776397904608,""
179.01939535141,20,0.309903997280164,59.7600280355187,0.077475999320041,14.9400070088797,""
184.11314535141,20,0.304362880358903,61.3244889895057,0.0760907200897258,15.3311222473764,""
186.73814535141,20,0.301532343400497,62.11972647069,0.0753830858501242,15.5299316176725,""
190.11314535141,20,0.297896695521275,63.1312629738704,0.0744741738803188,15.7828157434676,""
193.48814535141,20,0.294307289664495,64.1306071988714,0.0735768224161237,16.0326517997179,""
195.61314535141,20,0.292048333745618,64.7536100487447,0.0730120834364044,16.1884025121862,""
198.05064535141,20,0.289480147080459,65.4623478847514,0.0723700367701147,16.3655869711879,""
201.61314535141,20,0.285732596013017,66.4869455833867,0.0714331490032542,16.6217363958467,""
204.17564535141,20,0.283077063735871,67.21573295994,0.0707692659339678,16.803933239985,""
207.61314535141,20,0.27952454753098,68.1827044793048,0.069881136882745,17.0456761198262,""
210.05064535141,20,0.277046054681204,68.8610249007509,0.0692615136703009,17.2152562251877,""
214.11314535141,20,0.272933268569026,69.978170401103,0.0682333171422566,17.4945426002757,""
217.48814535141,20,0.269595546452166,70.8936877764512,0.0673988866130415,17.7234219441128,""
220.11314535141,20,0.267000390516145,71.5979699437222,0.0667500976290362,17.8994924859305,""
224.36314535141,20,0.262856237228574,72.7239152776797,0.0657140593071436,18.1809788194199,""
226.61314535141,20,0.260668408166813,73.3128805037495,0.0651671020417034,18.3282201259374,""
230.17564535141,20,0.257264612743142,74.2354486972454,0.0643161531857854,18.5588621743113,""
232.61314535141,20,0.25494099326365,74.8596992795661,0.0637352483159124,18.7149248198915,""
235.17564535141,20,0.252552301532494,75.5099250635237,0.0631380753831236,18.8774812658809,""
238.61314535141,20,0.249361460975599,76.3725893428345,0.0623403652438998,19.0931473357086,""
